id,firstName,gender,avenue_id,avenue_name,avenue_categories,avenue_lat,avenue_lng,cluster
57932525,Alex,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
103540246,Romy,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
526480,Raf,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
13559368,Michelle,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
7150858,Quinton,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
11589116,Emily,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
6512854,Marc,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
763964,Alicia,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
557317,Elisabeth,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
927035,Mark,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
1011932,Valentin,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
9554753,M,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
7183808,Dan,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
45503780,Isabel,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
2006845,Maya,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
1641550,David,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
13947849,Sezin,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
2575826,Mark,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
9563667,Llira,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
11715699,Debra,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
44255485,Michael,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
24725984,Elizabeth,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
2080433,SELENA,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
18156948,Ruslan,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
64894727,Elena,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
466040,Trae,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
4356980,Michelle,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
11339588,Jessica,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
28002688,Josh,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
31115870,Kath,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
103354368,Andrew,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
243453,Matt,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
94889,Mike,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
28275926,Bruno,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
117805434,Taylor,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
295315,Sonja,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
53156674,LaDawn,none,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
112146325,Dan,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
631735,Jason,none,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
125665601,Silvina,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
311669,Mechi,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
1148687,Nick,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
100231071,Gillian,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
95613786,Caitlin,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
50397156,Jess,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
62799231,Z,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
1827006,Nick,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
7635414,Andrew,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
93440576,Rodrigo,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
2012851,Naphat,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
13834,Robin,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
41600989,Dasha,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
46431,Anna,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
91528,Adrien,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
13036531,Mehmet Ali,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
31666,Tim,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
540401,^_^,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
7961821,Santi,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
54003329,Monica,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
263988,Elysia,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
16919650,Amit,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
124497209,Vlad,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
57896336,Kyle,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
30335537,Christina,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
13708620,K,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
7835045,Paige,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
5290320,Isaac,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
55159,Lesley,none,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
99537,Baturalp,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
9752793,Elizabeth,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
7148982,Antonio Luiz,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
6842807,Didier,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
1700850,Brian,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
4810041,Berk,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
5437825,Patrick,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
71730984,Francesca,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
10827322,Dido,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
38403620,Benjamin,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
230356,ph,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
4350492,JetzNY,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
25616251,Victoria,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
1616446,Ryan,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
16402451,Lauren,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
57713861,Jan,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
68114817,Lauren,none,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
62043761,Sinval,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
51253717,Andrey,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
68621751,Paulo Eduardo,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
10090400,Helen,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
68654440,draiiton,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
29047369,Pedro,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
223022,Christopher,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
1260635,Greg,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
409871,Viv,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
37146901,Luis Carlos,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
14184080,John,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
23709185,Taylor,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
63004558,yunus emir,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
45036827,java,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
47858951,Richie,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
12159,David,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
70803,Indra,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
23507715,Philip,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
25559408,hιℓαяу💕💕,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
12852907,Mauro,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
8815606,Donoley R.,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
36593873,Paul,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
531159,班杰明,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
48401987,Morgan,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
3110469,JRA,none,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
87342,Zach,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
1129,Eric,male,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,2.0
2635553,Asli,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,0.0
9446393,Patricia Á.,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
195438,Megan,female,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
6181371,Vivian,none,4dd80993e4cd37c893bb2abf,Sheep Meadow,Field,40.772140626542395,-73.97508859634398,1.0
717282,Corinne,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
31628068,Pablo,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
49557353,K,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
51628839,Meghan,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
55153970,✨✨MI,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
1577881,Kendall,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
508024675,Sofia,none,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
19867238,Amy,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
947725,Michael,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
199593835,Christine,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
221809,Kris,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
451556996,Marco,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
99888877,leanna,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
20027114,Noel,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
3004443,Lauren,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
66672,Rachel,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
34744435,Bilge,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
5242170,Eric,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
7718588,Tayson,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
1740275,Nate,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
1987543,Michelle,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
17229933,Kurkina,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
1024096,Stephane,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
4988842,Dean,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
1784527,William,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
11368875,Russell,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
140965,Ahuva,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
144125971,Christine,none,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
1635043,Emma,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
301661,Peter,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
10899202,Julyane,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
20709048,Kate,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
357566778,Garrett,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
379776585,Polina,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
14093787,Jim,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
405071073,Richard,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
327893010,Marie,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
48829653,David,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
8793154,Tiffany,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
3597604,ZenFoodster,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
57120180,Jess,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
85598536,Patrycja Borowska,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
366292781,Hajime,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
50397156,Jess,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
429843977,Alvaro,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
427609112,Alicia,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
396899482,Rafael,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
328038,Jon,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
90482386,Gina,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
63380968,Moona,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
200352257,Max,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
45921535,Julia,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
17810408,C,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
4509596,Nitzan,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
17270565,Maria,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
18351284,Guha,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
26032317,Sandra,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
16384099,Daisy,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
8222591,Joel,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
1692806,Annie,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
122000434,Mia,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
70296936,Nathan,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
15434064,Sarah,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
11616258,Lea,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
46572152,Wejdan,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
57896336,Kyle,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
124488532,Eddie,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
383799499,Elaine,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
12539556,David,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
1326604,Oscar,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
93284988,Jasmine,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
71167674,Meghan,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
1607554,Jereme,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
440890,Simon,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
1734337,Federico,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
148468114,Erin,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
182788696,Lauren,none,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
1033871,Eugene,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
104696443,Brandon,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
13802175,Jordan,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
101411427,celine,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
11094080,Janelle,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
120818701,Laura,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
354932,Joseph,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
68886248,Christian,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
224413628,Daniel,none,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
208277245,Tara,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
17651581,Arjun,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
26968596,Samantha,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
73417818,Malik,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
116797412,Mike,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
13029890,Crystal,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
144371893,Ann Marie,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
210317549,Allan,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
20955727,Steph,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
197797827,Brad,none,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
134000081,Koji,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
62816021,Nicholas,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
179796,Emily,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
119550672,Candice,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
58876072,Leah,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
150261306,Roger,none,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
170173829,Elske,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
138370821,Patrick,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
2326408,Orgrob,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
6632088,Arron,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
4517839,Justin,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
978262,Pim,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,0.0
439902,Lewis,male,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,2.0
144738111,Gloria,female,4a06f82df964a52010731fe3,Two Little Red Hens,Bakery,40.77752327640072,-73.95176142454146,1.0
